OBJECTID_1,OBJECTID,ZCTA5CE10,GEOID10,MTFCC10,FUNCSTAT10,PARTFLG10,INTPTLON10,INTPTLAT10,Version,POP2000,POP2001,POP2002,POP2003,POP2004,POP2005,POP2006,POP2007,POP2008,POP2009,POP2010,POP2011,POP2012,POP2013,POP2014,POP2015,POP2016,POP2017,POP2018,POP2019,HHP2000,HHP2001,HHP2002,HHP2003,HHP2004,HHP2005,HHP2006,HHP2007,HHP2008,HHP2009,HHP2010,HHP2011,HHP2012,HHP2013,HHP2014,HHP2015,HHP2016,HHP2017,HHP2018,HHP2019,GQ2000,GQ2001,GQ2002,GQ2003,GQ2004,GQ2005,GQ2006,GQ2007,GQ2008,GQ2009,GQ2010,GQ2011,GQ2012,GQ2013,GQ2014,GQ2015,GQ2016,GQ2017,GQ2018,GQ2019,HU2000,HU2001,HU2002,HU2003,HU2004,HU2005,HU2006,HU2007,HU2008,HU2009,HU2010,HU2011,HU2012,HU2013,HU2014,HU2015,HU2016,HU2017,HU2018,HU2019,OHU2000,OHU2001,OHU2002,OHU2003,OHU2004,OHU2005,OHU2006,OHU2007,OHU2008,OHU2009,OHU2010,OHU2011,OHU2012,OHU2013,OHU2014,OHU2015,OHU2016,OHU2017,OHU2018,OHU2019,Shape__Are,Shape__Len,sum_totaleap,sum_numberinhousehold,mean_numberinhousehold,mean_monthlyincome,mean_heatburden,sum_childrencnt,sum_seniorcnt,sum_disabledcnt,sum_vulnerablecnt,mean_sheltercost,mean_heatcost,mean_annualelectriccost,mean_energyusage,sum_miltaryvet,sum_racenative,sum_raceasian,sum_raceblack,sum_racepacislander,sum_racewhite,sum_racemultirace,sum_raceunspecified,sum_raceother,sum_ethnicityunspecified,sum_ethnicitylatino,sum_ethnicitynotlatino,sum_edunder12,sum_edhighschool,sum_edsomeps,sum_edunspecified,sum_electric,sum_naturalgas,sum_oil,sum_coal,sum_propane,sum_wood,sum_housetype1to3family,sum_housetype4plusfamily,sum_housetypehighrise,sum_housetypemobile,sum_housetyperv,sum_ownedorbuying,sum_subsidized,sum_rental,sum_roomerboard,sum_temporaryhousing,Point_Count,Shape__Area,Shape__Length
463,463,99018,5399018,G6350,S,N,-117.1548526,47.2897922,"September 10, 2019",265.033,266.642,268.529,266.99,267.276,269.625,273.282,276.18,278.448,280.616,282,293.449,293.842,293.934,295.117,295.391,299.388,299.604,299.748,300.181,265.033,266.642,268.529,266.99,267.276,269.625,273.282,276.18,278.448,280.616,282,293.449,293.842,293.934,295.117,295.391,299.388,299.604,299.748,300.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.908,119.567,120.612,121.514,122.515,124.016,126.121,127.857,129.186,130.344,131,130.998,130.979,130.959,131.356,131.708,133.604,133.602,132.567,132.554,99.841,100.29,101.04,101.803,102.22,103.37,105.007,106.277,107.451,108.41,109,109.404,108.53,108.491,108.856,109.146,110.914,110.911,109.847,109.821,196829848.992188,94298.58602021,28820,66,1.43478260869565,1005.32608695652,3.98478260869565,0,17,39,40,265.173913043478,1052.47826086957,744.65152173913,1576.67217391304,6,0,0,0,3,55,0,0,8,0,12,54,16,27,17,6,28,0,0,0,6,12,36,0,0,4,6,35,0,11,0,0,46,0.0107736854738505,0.736931596465064
464,464,99019,5399019,G6350,S,N,-117.0756196,47.6431746,"September 10, 2019",5461.155,5863.322,6271.696,6596.026,6959.158,7375.085,7830.367,8267.889,8688.93,9108.343,9502,9600.795,9801.996,10093.448,10579.275,10853.061,11145.087,11677.277,12184.767,12757.544,5450.155,5852.792,6262.317,6587.796,6952.328,7369.51,7825.95,8264.575,8686.814,9107.276,9502,9600.795,9801.996,10093.448,10579.275,10853.061,11145.087,11677.277,12184.767,12757.544,11,10.53,9.379,8.23,6.83,5.575,4.417,3.314,2.116,1.067,0,0,0,0,0,0,0,0,0,0,2236.894,2417.304,2604.739,2788.41,2973.886,3171.225,3385.477,3591.862,3787.511,3978.223,4153,4213.219,4279.234,4379.157,4638.847,4734.843,4848.338,5010.45,5287.875,5568.526,2088.385,2233.142,2383.523,2534.719,2675.098,2835.107,3009.757,3175.222,3338.318,3495.161,3640,3675.479,3741.015,3836.588,4040.004,4137.832,4240.807,4426.805,4607.909,4838.233,131558128.648438,69969.07555983,82010,366,1.92631578947368,1033.73157894737,6.74947368421053,20,86,107,150,557.601789473684,480.794736842105,779.457631578947,978.751578947369,8,2,7,26,20,285,0,0,26,0,30,336,116,63,101,86,161,26,0,0,1,2,42,62,73,7,6,28,56,106,0,0,190,0.00715276980463386,0.514231506793679
465,465,99020,5399020,G6350,S,N,-117.4966014,47.5626007,"September 10, 2019",66.004,67.581,69.23,69.981,71.192,72.948,75.071,76.997,78.757,80.493,82,81.104,79.526,79.604,79.728,77.315,76.872,77.019,77.218,77.533,66.004,67.581,69.23,69.981,71.192,72.948,75.071,76.997,78.757,80.493,82,81.104,79.526,79.604,79.728,77.315,76.872,77.019,77.218,77.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.017,27.386,27.847,28.273,28.722,29.287,29.996,30.619,31.148,31.634,32,31.885,31.503,31.497,31.493,31.17,31.17,31.17,31.17,31.17,26.004,26.38,26.833,27.291,27.652,28.212,28.908,29.507,30.079,30.591,31,30.779,30.057,30.045,30.037,29.395,29.395,29.395,29.395,29.395,510982.6328125,4531.04502674,11446,27,1.42105263157895,1013.63157894737,7.9278947368421,0,16,11,17,325,905.052631578947,1043.12684210526,1608.65473684211,4,0,0,0,0,27,0,0,0,0,0,27,12,6,3,6,15,0,0,0,4,0,12,0,0,7,0,15,0,4,0,0,19,2.7824606604554e-05,0.0315944656787682
466,466,99021,5399021,G6350,S,N,-117.1896119,47.8482668,"September 10, 2019",8781.297,8817.645,8863.142,8795.856,8788.87,8849.801,8953.642,9032.26,9090.295,9145.178,9174,9188.885,9230.489,9261.518,9282.708,9292.707,9237.115,9340.373,9390.859,9500.43,8745.543,8782.742,8831.106,8766.708,8763.453,8827.669,8934.48,9015.868,9077.242,9134.72,9166,9180.885,9222.489,9253.518,9274.708,9284.707,9229.115,9332.373,9382.859,9492.43,35.754,34.903,32.036,29.148,25.417,22.132,19.162,16.392,13.053,10.458,8,8,8,8,8,8,8,8,8,8,3368.339,3386.009,3414.913,3439.732,3467.585,3509.152,3567.773,3616.184,3653.039,3685.048,3703,3722.09,3727.758,3737.834,3747.158,3769.476,3781.165,3816.317,3827.213,3856.525,3127.637,3139.606,3160.724,3183.338,3193.617,3227.649,3276.946,3314.775,3349.371,3377.319,3394,3411.069,3413.353,3419.674,3422.9,3442.686,3443.631,3475.976,3486.134,3513.278,483619155.398438,185553.47462173,233656,898,1.95642701525054,1000.22004357298,12.1067755991285,45,207,268,375,370.270152505447,695.55991285403,734.976928104575,1161.74352941177,31,34,1,16,17,805,1,0,28,0,22,880,294,191,200,217,264,173,6,0,12,4,143,12,0,297,7,328,9,121,1,0,459,0.0261905614188436,1.38999415285297
467,467,99022,5399022,G6350,S,N,-117.7089846,47.5997801,"September 10, 2019",7366.775,7509.609,7660.288,7712.216,7815.128,7978.154,8180.899,8361.899,8524.52,8684.609,8820,8681.201,8715.514,8782.604,8827.164,8802.772,8806.582,8912.482,8941.727,9003.515,6323.769,6482.655,6666.46,6760.751,6908.015,7106.092,7333.331,7545.67,7759.623,7946.305,8103,8128.201,8177.514,8253.604,8294.164,8303.772,8303.582,8401.482,8458.727,8519.515,1043.006,1026.954,993.828,951.465,907.113,872.062,847.568,816.229,764.897,738.304,717,553,538,529,533,499,503,511,483,484,2567.701,2633.073,2706.869,2777.225,2849.843,2933.749,3032.387,3122.907,3203.667,3280.21,3344,3359.628,3375.137,3398.964,3415.239,3423.025,3433.137,3457.372,3468.291,3484.278,2362.618,2425.435,2494.994,2565.443,2625.854,2705.543,2798.5,2882.212,2963.396,3038.836,3104,3117.875,3129.555,3152.185,3164.734,3173.683,3178.493,3212.378,3227.191,3244.45,402974664.03125,192462.11531481,208408,839,1.93764434180139,1018.21478060046,6.32025404157044,35,186,277,353,370.842956120092,649.140877598152,659.137482678984,1121.06669745958,32,3,7,37,27,718,17,0,30,0,28,811,305,131,191,212,357,54,9,0,3,10,106,175,11,133,8,135,144,154,0,0,433,0.0219268570754139,1.41981071839409
468,468,99023,5399023,G6350,S,N,-117.1717836,47.5610835,"September 10, 2019",270.097,295.891,321.998,343.736,367.413,393.864,422.457,450.142,476.951,503.686,529,529.293,529.695,529.939,534.06,534.704,535.817,548.268,572.977,585.963,270.097,295.891,321.998,343.736,367.413,393.864,422.457,450.142,476.951,503.686,529,529.293,529.695,529.939,534.06,534.704,535.817,548.268,572.977,585.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.078,110.156,119.56,128.774,138.078,147.931,158.583,168.866,178.656,188.202,197,197.792,197.516,197.425,199.578,200.79,202.408,207.052,216.502,220.856,96.952,105.467,114.235,123.015,131.308,140.536,150.502,160.022,169.432,178.521,187,187.728,187.195,187.021,188.387,189.517,191.026,195.355,204.166,208.226,77559644.2578125,51044.58016606,7518,28,2.54545454545455,1283.45454545455,19.5736363636364,6,0,0,6,962.909090909091,1001.81818181818,0,1432.72727272727,0,0,0,0,0,28,0,0,0,0,0,28,13,0,6,9,7,4,0,0,0,0,9,0,0,2,0,7,0,4,0,0,11,0.0042234901370648,0.398582712930005
469,469,99025,5399025,G6350,S,N,-117.0753439,47.7938587,"September 10, 2019",4648.059,4704.889,4766.626,4767.279,4799.989,4869.683,4963.346,5043.459,5112.307,5179.526,5232,5236.705,5262.673,5295.036,5320.656,5267.222,5261.451,5305.694,5345.652,5366.95,4612.059,4668.94,4732.946,4735.857,4771.842,4844.343,4940.459,5022.768,5094.612,5163.818,5218,5222.705,5248.673,5281.036,5306.656,5253.222,5247.451,5291.694,5331.652,5352.95,36,35.949,33.68,31.422,28.147,25.34,22.887,20.691,17.695,15.708,14,14,14,14,14,14,14,14,14,14,1658.37,1697.333,1741.742,1783.949,1827.624,1878.533,1938.845,1993.929,2042.786,2088.947,2127,2135.768,2139.599,2149.939,2160.806,2155.713,2164.731,2178.874,2189.899,2194.726,1522.611,1546.529,1574.83,1603.831,1626.514,1661.242,1703.987,1740.954,1776.309,1808.2,1834,1841.908,1844.22,1853.726,1860.907,1850.029,1858.436,1871.58,1881.859,1883.032,266132977.007813,105642.59129858,66978,284,2.38655462184874,1219.89075630252,6.91672268907563,10,62,62,94,457.655462184874,807.344537815126,624.213781512605,1251.69361344538,15,4,0,0,11,267,0,0,2,0,0,284,111,30,66,77,52,44,4,0,1,18,85,0,0,34,0,99,4,16,0,0,119,0.0144287527041342,0.748095812105234
470,470,99026,5399026,G6350,S,N,-117.6265399,47.811345,"September 10, 2019",7690.933,7815.271,7944.25,8043.226,8165.333,8321.571,8506.373,8662.777,8827.846,8953.337,9042,9058.134,9087.625,9088.324,9103.605,9110.459,9136.323,9248.568,9354.697,9475.104,7682.934,7805.172,7932.503,8030.178,8150.247,8304.772,8489.379,8644.091,8807.727,8931.455,9019,9035.134,9064.625,9065.324,9080.605,9087.459,9113.323,9225.568,9331.697,9452.104,7.999,10.099,11.747,13.048,15.086,16.799,16.994,18.686,20.119,21.882,23,23,23,23,23,23,23,23,23,23,2829.818,2893.574,2959.328,3029.419,3102.19,3179.092,3272.459,3354.38,3439.903,3509.168,3564,3581.202,3592.881,3598.958,3619.118,3633.653,3654.087,3683.604,3715.471,3758.106,2642.429,2694.614,2752.423,2812.699,2869.076,2939.853,3022.529,3092.549,3169.128,3228.05,3275,3289.503,3294.773,3290.855,3302.366,3309.243,3324.548,3350.015,3376.157,3409.312,434802276.09375,138436.45354389,92305,303,1.96753246753247,949.032467532468,12.0846103896104,13,53,89,120,373.688311688312,915.545454545455,839.843636363636,1589.1238961039,12,4,0,3,2,287,7,0,0,2,2,299,76,60,89,78,78,16,6,0,11,43,73,0,0,56,25,92,10,50,2,0,154,0.0235635877329514,1.03318070832152
471,471,99027,5399027,G6350,S,N,-117.1275601,47.7101277,"September 10, 2019",5897.754,5916.112,5940.612,5889.588,5879.041,5913.936,5977.452,6024.065,6056.903,6087.634,6101,6098.226,6114.448,6133.671,6178.159,6180.354,6238.745,6365.188,6521.67,6602.813,5890.754,5908.986,5933.791,5883.068,5873.039,5908.361,5972.232,6019.143,6052.479,6083.464,6097,6094.226,6110.448,6129.671,6174.159,6176.354,6234.745,6361.188,6517.67,6598.813,7,7.126,6.821,6.52,6.002,5.575,5.22,4.922,4.424,4.17,4,4,4,4,4,4,4,4,4,4,2291.891,2304.349,2324.46,2341.78,2361.169,2389.882,2430.225,2463.624,2489.139,2511.365,2524,2530.56,2531.348,2536.556,2551.68,2562.093,2597.254,2645.657,2703.357,2723.041,2195.145,2205.83,2222.918,2241.153,2250.499,2276.674,2313.642,2342.533,2369.144,2391.07,2405,2410.678,2408.182,2412.062,2424.644,2434.769,2467.953,2513.416,2565.951,2584.227,87003849.9765625,65980.91747792,153325,631,1.96573208722741,973.641744548287,10.8805295950156,42,123,157,249,401.171090342679,622.18691588785,595.778255451713,1040.6868847352,15,4,4,3,17,580,22,0,2,2,6,624,214,97,158,163,140,161,2,0,11,7,82,0,0,228,11,236,6,77,2,0,321,0.00472419372863442,0.497077415481538
472,472,99029,5399029,G6350,S,N,-117.8310063,47.6938406,"September 10, 2019",1301.676,1309.462,1300.753,1280.426,1288.006,1289.769,1293.592,1299.528,1303.927,1299.148,1289,1295.356,1302.566,1304.975,1301.247,1296.651,1295.102,1291.715,1305.46,1318.426,1301.676,1309.462,1300.753,1280.426,1288.006,1289.769,1293.592,1299.528,1303.927,1299.148,1289,1295.356,1302.566,1304.975,1301.247,1296.651,1295.102,1291.715,1305.46,1318.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511.829,513.111,514.809,517.249,519.608,523.08,528.607,533.238,538.106,538.206,537,541.228,543.657,544.882,546.55,548.279,555.271,556.484,562.074,565.354,470.857,476.042,476.746,473.679,479.268,484.398,489.286,495.587,501.36,503.591,504,507.727,509.18,509.886,508.118,508.488,510.639,510.282,516.274,518.529,678700102.78125,167744.96396852,22714,59,1.63888888888889,1197.55555555556,6.42027777777778,3,14,25,29,302.638888888889,1059.38888888889,1156.63888888889,1756.47222222222,0,0,0,0,1,57,1,0,0,0,0,59,13,19,23,4,20,4,2,0,4,6,11,0,0,24,1,18,0,18,0,0,36,0.0368618882353076,1.23345563314725
473,473,99030,5399030,G6350,S,N,-117.1102025,47.4840751,"September 10, 2019",923.092,933.677,945.225,944.677,950.492,963.634,981.501,996.692,1009.647,1022.275,1032,1035.893,1040.632,1041.525,1046.435,1055.567,1063.524,1097.204,1099.106,1110.211,912.092,923.147,935.845,936.448,943.662,958.06,977.085,993.378,1007.531,1021.209,1032,1035.893,1040.632,1041.525,1046.435,1055.567,1063.524,1097.204,1099.106,1110.211,11,10.53,9.38,8.229,6.83,5.574,4.416,3.314,2.116,1.066,0,0,0,0,0,0,0,0,0,0,356.975,364.18,372.566,380.482,388.702,398.483,410.245,420.888,430.202,438.95,446,448.403,449.81,449.81,451.342,456.189,460.837,469.938,471.045,474.486,328.272,335.087,342.844,350.673,357.24,366.384,377.306,386.963,396.285,404.829,412,413.206,415.075,415.075,416.498,421.016,425.349,437.097,435.359,438.692,444324089.828125,109498.37035207,32411,129,2.80434782608696,1317.67391304348,4.90695652173913,16,14,19,34,531.326086956522,1320.39130434783,2048.77934782609,2177.79695652174,5,0,4,0,0,125,0,0,0,0,0,129,41,30,23,35,43,0,2,0,0,1,28,0,0,18,0,12,7,27,0,0,46,0.0242310186745271,0.79911442681829
474,474,99031,5399031,G6350,S,N,-117.3624188,47.423494,"September 10, 2019",942.945,962.042,982.124,989.546,1003.502,1025.163,1051.944,1075.932,1097.565,1118.873,1137,1145.351,1176.179,1177.553,1190.466,1192.068,1185.759,1212.979,1231.28,1241.257,942.945,961.51,981.058,987.943,1001.432,1022.629,1048.933,1072.417,1093.718,1114.51,1132,1140.351,1171.179,1172.553,1185.466,1187.068,1180.759,1207.979,1226.28,1236.257,0,0.532,1.066,1.603,2.07,2.534,3.011,3.515,3.847,4.363,5,5,5,5,5,5,5,5,5,5,375.656,383.598,392.789,401.475,410.501,421.151,433.908,445.479,455.657,465.225,473,476.802,488.275,488.275,493.844,496.257,494.875,506.164,512.571,515.456,355.063,362.664,371.291,380.003,387.33,397.454,409.519,420.213,430.525,440.006,448,451.753,460.999,460.999,466.217,468.456,464.192,474.785,480.759,483.125,401340001.101563,142094.28233891,24886,84,2.04878048780488,1125.09756097561,17.4317073170732,0,22,26,35,418.292682926829,1002.46341463415,1081.42731707317,1749.40975609756,0,2,0,0,1,77,0,0,4,0,4,80,36,8,25,15,23,12,6,0,0,0,25,0,0,16,0,26,0,15,0,0,41,0.021912137441177,1.03703781353674
475,475,99032,5399032,G6350,S,N,-118.0400211,47.3302523,"September 10, 2019",741.392,743.166,732.424,716.257,719.086,715.566,712.322,711.429,709.909,701.944,691,689.422,688.893,688.77,686.068,688.458,677.29,675.605,675.544,676.546,741.392,743.166,732.424,716.257,719.086,715.566,712.322,711.429,709.909,701.944,691,689.422,688.893,688.77,686.068,688.458,677.29,675.605,675.544,676.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.569,358.076,356.601,355.946,355.212,354.894,355.789,356.307,357.348,354.494,351,350.997,350.538,350.472,350.59,351.59,351.569,351.569,351.529,352.336,310.472,311.247,307.966,301.592,302.777,302.763,302.083,302.877,303.287,301.155,298,297.994,297.161,297.042,293.94,296.921,294.896,294.896,294.817,294.976,1244474423.96094,242158.2827647,29184,81,1.62,1028.04,7.2404,4,13,37,41,214.08,847.32,1194.6,1917.52,4,1,0,0,0,79,1,0,0,0,0,81,22,35,17,7,17,14,0,0,0,19,34,0,0,16,0,44,0,6,0,0,50,0.0680819576409704,1.81354837258893
476,476,99033,5399033,G6350,S,N,-117.099273,47.2323277,"September 10, 2019",949.235,930.132,926.268,910.946,912.854,916.353,909.994,895.277,907.785,893.062,895,894.962,904.528,889.784,894.029,903.547,900.847,891.797,892.221,893.11,897.216,878.639,872.95,863.725,864.286,865.381,861.592,848.895,856.233,838.125,841,841.962,847.528,836.784,840.029,853.547,846.847,839.797,843.221,846.11,52.019,51.493,53.318,47.221,48.568,50.972,48.402,46.382,51.552,54.937,54,53,57,53,54,50,54,52,49,47,421.496,416.761,417.117,414.606,415.853,415.076,418.513,423.278,425.219,422.603,421,422.714,424.637,417.523,419.315,423.24,423.24,420.239,422.167,422.428,371.119,364.538,362.306,363.238,363.972,364.021,365.419,362.98,365.037,356.349,360,360.503,362.954,349.817,351.402,359.277,355.277,349.678,351.55,351.946,211198904.960938,87521.54000016,150243,444,2.01818181818182,1182.28181818182,9.45822727272727,23,100,142,183,270.536363636364,1275.53636363636,1242.29090909091,1044.73181818182,19,0,0,0,0,415,15,14,0,6,15,423,61,106,122,155,135,2,49,0,19,15,179,20,0,19,2,150,25,45,0,0,220,0.0115727376060022,0.638125105331826
477,477,99034,5399034,G6350,S,N,-117.7505196,47.8736684,"September 10, 2019",196.044,196.942,197.912,199.223,200.647,202.492,204.832,206.404,208.552,209.269,209,212.801,213.141,215.621,216.937,219.535,221.666,225.528,226.741,228.196,196.044,196.836,197.698,198.916,200.207,201.938,204.233,205.696,207.744,208.351,208,211.801,212.141,214.621,215.937,218.535,220.666,224.528,225.741,227.196,0,0.106,0.214,0.307,0.44,0.554,0.599,0.708,0.808,0.918,1,1,1,1,1,1,1,1,1,1,84.139,86.713,89.2,91.971,94.824,97.648,100.992,103.937,107.27,109.871,112,114.106,114.223,115.183,116.285,117.882,118.817,119.855,119.826,120.138,76.949,77.565,78.307,79.149,80.009,81.148,82.57,83.594,84.947,85.635,86,87.666,87.753,88.513,89.33,90.197,90.938,91.757,91.713,91.87,99682485.109375,72323.89521853,15010,61,2.65217391304348,1547.86956521739,10.7078260869565,1,9,22,23,282.347826086957,1054.47826086957,1147.52173913043,2038.13043478261,3,0,0,0,0,59,2,0,0,0,0,61,22,22,11,6,5,0,0,0,2,16,13,0,0,8,2,22,0,1,0,0,23,0.00539445727099519,0.537723392564606
478,478,99036,5399036,G6350,S,N,-117.2759149,47.525292,"September 10, 2019",1160.03,1188.437,1218.083,1231.969,1253.895,1285.454,1323.461,1358.019,1389.622,1420.828,1448,1450.829,1472.929,1494.842,1516.937,1508.895,1522.022,1573,1614.847,1670.913,1160.03,1187.48,1216.165,1229.083,1250.17,1280.893,1318.041,1351.691,1382.698,1412.974,1439,1441.829,1463.929,1485.842,1507.937,1499.895,1513.022,1564,1605.847,1661.913,0,0.957,1.918,2.886,3.725,4.561,5.42,6.328,6.924,7.854,9,9,9,9,9,9,9,9,9,9,416.771,429.893,444.381,458.286,472.561,488.711,507.331,524.617,540.274,555.223,568,571.153,577.9,586.286,594.683,596.434,605.23,624.926,640.227,660.491,400.127,411.992,424.998,438.112,449.576,464.299,481.316,496.748,511.749,525.764,538,540.852,546.997,554.491,561.855,561.499,569.7,587.881,602.147,620.828,232094229.375,111006.32509952,8501,32,1.88235294117647,1273.82352941176,7.34470588235294,1,0,15,16,585.941176470588,762.941176470588,1449.88235294118,1791.80705882353,0,0,0,0,0,32,0,0,0,0,0,32,10,8,5,9,17,0,0,0,0,0,6,0,0,11,0,6,0,11,0,0,17,0.0126472343290516,0.839456927103531
479,479,99037,5399037,G6350,S,N,-117.1976054,47.6357837,"September 10, 2019",10908.772,11111.512,11325.841,11394.299,11538.207,11770.846,12062.082,12321.103,12553.031,12781.191,12973,13163.789,13372.541,13617.357,13900.08,14202.65,14282.008,14533.282,14751.092,14858.865,10792.675,10997.292,11220.664,11298.14,11454.116,11697.309,11997.999,12265.728,12508.391,12744.627,12944,13134.789,13343.541,13588.357,13871.08,14173.65,14253.008,14504.282,14722.092,14829.865,116.097,114.22,105.177,96.159,84.091,73.537,64.083,55.375,44.64,36.564,29,29,29,29,29,29,29,29,29,29,4034.741,4114.887,4208.355,4296.551,4388.32,4497.466,4628.986,4747.923,4851.93,4949.538,5028,5153.396,5254.867,5369.474,5526.783,5674.457,5705.181,5836.209,5959.371,6001.194,3849.092,3929.032,4020.004,4112.673,4189.055,4296.405,4424.676,4538.095,4647.418,4747.713,4832,4945.872,5038.082,5152.853,5295.629,5442.506,5470.295,5591.585,5691.492,5726.38,37044458.28125,36096.22860439,225591,1398,2.3261231281198,1112.6306156406,4.66878535773711,95,260,333,509,463.177371048253,450.144758735441,352.673277870216,809.390549084859,20,44,25,101,37,1081,32,0,78,4,74,1320,499,169,306,424,540,47,2,0,6,6,192,158,162,83,6,140,237,224,0,0,601,0.00201434041673565,0.257405081100666
480,480,99039,5399039,G6350,S,N,-117.2655853,47.3446522,"September 10, 2019",109.007,106.772,104.646,101.218,98.528,96.607,95.128,93.356,91.349,89.303,87,84.109,81.649,88.186,92.132,90.579,90.473,97.079,103.513,107.13,109.007,106.772,104.646,101.218,98.528,96.607,95.128,93.356,91.349,89.303,87,84.109,81.649,88.186,92.132,90.579,90.473,97.079,103.513,107.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.026,43.223,43.563,43.848,44.174,44.676,45.394,45.982,46.42,46.799,47,48.56,48.56,50.12,49.339,50.119,50.119,49.333,50.111,50.891,40.004,39.818,39.75,39.7,39.504,39.597,39.875,40.011,40.106,40.12,40,41.473,39.177,42.264,42.22,39.17,39.17,40.836,40.079,42.389,25283654.1953125,25686.57526963,4694,19,2.11111111111111,984.777777777778,1.49777777777778,0,4,0,4,747.333333333333,676.888888888889,2366.77777777778,2366.82222222222,0,0,0,0,0,19,0,0,0,0,0,19,4,14,0,1,9,0,0,0,0,0,5,0,0,4,0,9,0,0,0,0,9,0.00138249071051177,0.19655793500913
481,481,99040,5399040,G6350,S,N,-118.0036966,47.8983565,"September 10, 2019",792.22,784.788,777.707,771.987,766.702,762.943,761.061,756.185,753.38,745.381,734,732.552,732.89,734.416,732.036,732.876,733.5,738.43,742.157,744.787,792.22,784.788,777.707,771.987,766.702,762.943,761.061,756.185,753.38,745.381,734,732.552,732.89,734.416,732.036,732.876,733.5,738.43,742.157,744.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.215,269.187,269.932,271.58,273.435,275.247,278.548,280.685,283.789,284.951,285,285,285,285,285,285,285,285,285,285,248.126,248.191,248.649,249.464,250.367,252.09,254.612,255.975,258.334,258.644,258,258,258,258,258,258,258,258,258,258,611735720.828125,162919.76890497,5909,10,1,530.3,42.707,0,4,6,6,202,1083.9,842.1,1585.7,0,1,0,0,0,9,0,0,0,0,0,10,1,8,1,0,3,0,0,0,4,3,2,0,0,4,4,2,0,8,0,0,10,0.0330951952691976,1.25127138628479
482,482,99101,5399101,G6350,S,N,-117.9206595,48.3203076,"September 10, 2019",1362.618,1368.899,1375.693,1384.82,1394.761,1407.6,1423.906,1434.867,1449.832,1454.849,1453,1456.3,1456.001,1460.567,1462.221,1465.606,1463.863,1470.426,1486.831,1501.87,1362.618,1368.899,1375.693,1384.82,1394.761,1407.6,1423.906,1434.867,1449.832,1454.849,1453,1456.3,1456.001,1460.567,1462.221,1465.606,1463.863,1470.426,1486.831,1501.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.207,558.336,563.997,571.504,579.544,587.381,598.312,606.834,617.578,624.094,628,631.381,631.753,634.883,639.023,640.574,640.852,642.682,646.953,652.567,491.389,495.387,500.222,505.671,511.252,518.605,527.77,534.382,543.121,547.609,550,552.502,552.061,552.761,555.385,555.773,554.711,552.905,556.157,559.974,641598075.140625,200000.19553475,87334,294,2.17777777777778,1080.99259259259,9.78651851851851,19,54,89,112,333.088888888889,1085.91111111111,1123.94814814815,2063.97777777778,20,4,4,0,0,275,11,0,0,1,4,289,84,104,60,46,34,0,7,0,12,82,70,6,0,51,8,70,6,55,4,0,135,0.0344239026626383,1.49294874373233
483,483,99102,5399102,G6350,S,N,-117.2502535,46.7920248,"September 10, 2019",470.277,466.268,469.966,467.802,474.554,482.179,484.557,482.376,495.145,492.907,500,479.235,470.67,474.975,479.243,479.304,470.706,466.388,474.978,474.946,470.277,466.268,469.966,467.802,474.554,482.179,484.557,482.376,495.145,492.907,500,479.235,470.67,474.975,479.243,479.304,470.706,466.388,474.978,474.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.031,248.988,250.03,249.333,250.924,251.252,254.156,257.918,259.96,259.159,259,245.272,242.699,245.275,247.847,246.132,241.844,240.987,242.701,243.558,212.952,212.038,213.645,217.238,220.775,224.062,227.861,228.855,233.218,230.564,236,212.317,206.773,208.62,211.105,208.013,201.181,199.671,202.242,203.099,1274733.78125,8672.10406731,54781,258,2.48076923076923,1164.59615384615,17.8315384615385,22,26,43,71,417.201923076923,728.730769230769,1119.91346153846,1288.49038461538,4,0,0,0,3,255,0,0,0,4,20,234,29,51,76,102,66,31,0,0,0,7,42,0,0,62,0,50,3,49,2,0,104,7.04279141245934e-05,0.0678276635372217
